series,date,value
Transport,1988 JAN,40.3
Transport,1988 FEB,40.3
Transport,1988 MAR,40.6
Transport,1988 APR,41.1
Transport,1988 MAY,41.2
Transport,1988 JUN,41.6
Transport,1988 JUL,41.8
Transport,1988 AUG,42
Transport,1988 SEP,42.1
Transport,1988 OCT,42.2
Transport,1988 NOV,42.2
Transport,1988 DEC,42.1
Transport,1989 JAN,42.4
Transport,1989 FEB,42.6
Transport,1989 MAR,42.9
Transport,1989 APR,43.7
Transport,1989 MAY,44.1
Transport,1989 JUN,44.3
Transport,1989 JUL,44.3
Transport,1989 AUG,44
Transport,1989 SEP,44.2
Transport,1989 OCT,44.3
Transport,1989 NOV,44.1
Transport,1989 DEC,43.8
Transport,1990 JAN,44.1
Transport,1990 FEB,44.4
Transport,1990 MAR,44.7
Transport,1990 APR,45.7
Transport,1990 MAY,46
Transport,1990 JUN,46.3
Transport,1990 JUL,46.4
Transport,1990 AUG,47.5
Transport,1990 SEP,48.6
Transport,1990 OCT,48.9
Transport,1990 NOV,48.2
Transport,1990 DEC,47.3
Transport,1991 JAN,47.2
Transport,1991 FEB,47.3
Transport,1991 MAR,47.6
Transport,1991 APR,49.3
Transport,1991 MAY,50
Transport,1991 JUN,50.3
Transport,1991 JUL,50.7
Transport,1991 AUG,50.9
Transport,1991 SEP,51
Transport,1991 OCT,51.3
Transport,1991 NOV,51.4
Transport,1991 DEC,51.2
Transport,1992 JAN,51
Transport,1992 FEB,51.4
Transport,1992 MAR,51.9
Transport,1992 APR,52.5
Transport,1992 MAY,52.8
Transport,1992 JUN,53
Transport,1992 JUL,53
Transport,1992 AUG,52.9
Transport,1992 SEP,52.7
Transport,1992 OCT,52.7
Transport,1992 NOV,52.7
Transport,1992 DEC,52.5
Transport,1993 JAN,51.9
Transport,1993 FEB,52.4
Transport,1993 MAR,52.9
Transport,1993 APR,53.9
Transport,1993 MAY,54.2
Transport,1993 JUN,54.8
Transport,1993 JUL,54.9
Transport,1993 AUG,55
Transport,1993 SEP,55.1
Transport,1993 OCT,54.8
Transport,1993 NOV,54
Transport,1993 DEC,54.4
Transport,1994 JAN,54.8
Transport,1994 FEB,55.2
Transport,1994 MAR,55.5
Transport,1994 APR,55.7
Transport,1994 MAY,55.9
Transport,1994 JUN,56
Transport,1994 JUL,55.9
Transport,1994 AUG,56.1
Transport,1994 SEP,56
Transport,1994 OCT,55.7
Transport,1994 NOV,55.4
Transport,1994 DEC,55.9
Transport,1995 JAN,56.3
Transport,1995 FEB,56.5
Transport,1995 MAR,57
Transport,1995 APR,57.4
Transport,1995 MAY,57.4
Transport,1995 JUN,57.9
Transport,1995 JUL,57.9
Transport,1995 AUG,57.6
Transport,1995 SEP,57.5
Transport,1995 OCT,57
Transport,1995 NOV,56.5
Transport,1995 DEC,57.5
Transport,1996 JAN,58.2
Transport,1996 FEB,58.1
Transport,1996 MAR,58.2
Transport,1996 APR,58.8
Transport,1996 MAY,59
Transport,1996 JUN,59
Transport,1996 JUL,59
Transport,1996 AUG,59.5
Transport,1996 SEP,60.2
Transport,1996 OCT,60.5
Transport,1996 NOV,60.3
Transport,1996 DEC,60.7
Transport,1997 JAN,61.2
Transport,1997 FEB,61.5
Transport,1997 MAR,61.5
Transport,1997 APR,61.4
Transport,1997 MAY,61.5
Transport,1997 JUN,61.8
Transport,1997 JUL,62.6
Transport,1997 AUG,63
Transport,1997 SEP,63.2
Transport,1997 OCT,63
Transport,1997 NOV,62.9
Transport,1997 DEC,62.8
Transport,1998 JAN,63
Transport,1998 FEB,63.1
Transport,1998 MAR,63
Transport,1998 APR,64
Transport,1998 MAY,64.2
Transport,1998 JUN,64.1
Transport,1998 JUL,64
Transport,1998 AUG,64
Transport,1998 SEP,63.9
Transport,1998 OCT,63.8
Transport,1998 NOV,63.5
Transport,1998 DEC,63
Transport,1999 JAN,63.4
Transport,1999 FEB,63.3
Transport,1999 MAR,64.3
Transport,1999 APR,65.4
Transport,1999 MAY,65.3
Transport,1999 JUN,65.3
Transport,1999 JUL,65.3
Transport,1999 AUG,65.6
Transport,1999 SEP,65.5
Transport,1999 OCT,65.5
Transport,1999 NOV,65.2
Transport,1999 DEC,65.5
Transport,2000 JAN,65.3
Transport,2000 FEB,65.8
Transport,2000 MAR,66.3
Transport,2000 APR,66.9
Transport,2000 MAY,67
Transport,2000 JUN,67.8
Transport,2000 JUL,67.8
Transport,2000 AUG,67.1
Transport,2000 SEP,67.4
Transport,2000 OCT,66.9
Transport,2000 NOV,67
Transport,2000 DEC,66.7
Transport,2001 JAN,66.3
Transport,2001 FEB,66.1
Transport,2001 MAR,65.7
Transport,2001 APR,66.7
Transport,2001 MAY,67.6
Transport,2001 JUN,67.9
Transport,2001 JUL,68.1
Transport,2001 AUG,68.3
Transport,2001 SEP,67.1
Transport,2001 OCT,66.6
Transport,2001 NOV,65.3
Transport,2001 DEC,65.4
Transport,2002 JAN,65.5
Transport,2002 FEB,65.6
Transport,2002 MAR,66.1
Transport,2002 APR,67
Transport,2002 MAY,67.3
Transport,2002 JUN,67.7
Transport,2002 JUL,68.5
Transport,2002 AUG,68.7
Transport,2002 SEP,67.5
Transport,2002 OCT,67.3
Transport,2002 NOV,66.6
Transport,2002 DEC,68.2
Transport,2003 JAN,67.7
Transport,2003 FEB,68.1
Transport,2003 MAR,68.7
Transport,2003 APR,69.9
Transport,2003 MAY,69.3
Transport,2003 JUN,69.2
Transport,2003 JUL,70.1
Transport,2003 AUG,70.4
Transport,2003 SEP,69.6
Transport,2003 OCT,69.5
Transport,2003 NOV,69
Transport,2003 DEC,70.3
Transport,2004 JAN,69.9
Transport,2004 FEB,70.2
Transport,2004 MAR,70.2
Transport,2004 APR,70.8
Transport,2004 MAY,71.8
Transport,2004 JUN,71.9
Transport,2004 JUL,72.9
Transport,2004 AUG,73.2
Transport,2004 SEP,72
Transport,2004 OCT,71.8
Transport,2004 NOV,71.9
Transport,2004 DEC,73.2
Transport,2005 JAN,72
Transport,2005 FEB,72.7
Transport,2005 MAR,73.2
Transport,2005 APR,73.6
Transport,2005 MAY,74.3
Transport,2005 JUN,74.4
Transport,2005 JUL,76.1
Transport,2005 AUG,77
Transport,2005 SEP,76.4
Transport,2005 OCT,76.2
Transport,2005 NOV,75
Transport,2005 DEC,75.3
Transport,2006 JAN,75.7
Transport,2006 FEB,75.8
Transport,2006 MAR,75.9
Transport,2006 APR,76.9
Transport,2006 MAY,77.4
Transport,2006 JUN,77.4
Transport,2006 JUL,78.7
Transport,2006 AUG,79
Transport,2006 SEP,76.8
Transport,2006 OCT,75.8
Transport,2006 NOV,75.6
Transport,2006 DEC,76.8
Transport,2007 JAN,76.3
Transport,2007 FEB,76.7
Transport,2007 MAR,77
Transport,2007 APR,77.9
Transport,2007 MAY,79.2
Transport,2007 JUN,79.7
Transport,2007 JUL,80.6
Transport,2007 AUG,81
Transport,2007 SEP,78.9
Transport,2007 OCT,79.6
Transport,2007 NOV,79.8
Transport,2007 DEC,81.2
Transport,2008 JAN,81.1
Transport,2008 FEB,81.4
Transport,2008 MAR,82.4
Transport,2008 APR,82.7
Transport,2008 MAY,84.1
Transport,2008 JUN,85.6
Transport,2008 JUL,87.3
Transport,2008 AUG,87.3
Transport,2008 SEP,85.1
Transport,2008 OCT,83.1
Transport,2008 NOV,80.9
Transport,2008 DEC,81.5
Transport,2009 JAN,79.8
Transport,2009 FEB,80.5
Transport,2009 MAR,80.9
Transport,2009 APR,82.2
Transport,2009 MAY,83.4
Transport,2009 JUN,84.6
Transport,2009 JUL,86
Transport,2009 AUG,87.3
Transport,2009 SEP,86.1
Transport,2009 OCT,86.2
Transport,2009 NOV,86.7
Transport,2009 DEC,88.6
Transport,2010 JAN,88.5
Transport,2010 FEB,89
Transport,2010 MAR,90
Transport,2010 APR,91.2
Transport,2010 MAY,91.8
Transport,2010 JUN,92.2
Transport,2010 JUL,92.8
Transport,2010 AUG,93.9
Transport,2010 SEP,90.8
Transport,2010 OCT,91.2
Transport,2010 NOV,91.1
Transport,2010 DEC,94.4
Transport,2011 JAN,95.4
Transport,2011 FEB,96.2
Transport,2011 MAR,97.3
Transport,2011 APR,100
Transport,2011 MAY,99.3
Transport,2011 JUN,99.5
Transport,2011 JUL,100
Transport,2011 AUG,101
Transport,2011 SEP,98.9
Transport,2011 OCT,98.3
Transport,2011 NOV,97.7
Transport,2011 DEC,99.9
Transport,2012 JAN,99.2
Transport,2012 FEB,99.8
Transport,2012 MAR,100.6
Transport,2012 APR,101.8
Transport,2012 MAY,101
Transport,2012 JUN,100.5
Transport,2012 JUL,101.4
Transport,2012 AUG,102.7
Transport,2012 SEP,101.5
Transport,2012 OCT,101.4
Transport,2012 NOV,100.4
Transport,2012 DEC,101.1
Transport,2013 JAN,100.4
Transport,2013 FEB,101.6
Transport,2013 MAR,102.2
Transport,2013 APR,101.6
Transport,2013 MAY,102
Transport,2013 JUN,102.1
Transport,2013 JUL,103.1
Transport,2013 AUG,104.1
Transport,2013 SEP,102.6
Transport,2013 OCT,101
Transport,2013 NOV,100.5
Transport,2013 DEC,101.5
Transport,2014 JAN,100.9
Transport,2014 FEB,101.2
Transport,2014 MAR,101.2
Transport,2014 APR,103.1
Transport,2014 MAY,102.4
Transport,2014 JUN,103
Transport,2014 JUL,104.3
Transport,2014 AUG,105.2
Transport,2014 SEP,102.6
Transport,2014 OCT,101.5
Transport,2014 NOV,100.3
Transport,2014 DEC,100.1
Transport,2015 JAN,98.1
Transport,2015 FEB,98.5
Transport,2015 MAR,99.2
Transport,2015 APR,100.3
Transport,2015 MAY,100.9
Transport,2015 JUN,101.2
Transport,2015 JUL,102.4
Transport,2015 AUG,102.6
Transport,2015 SEP,99.9
Transport,2015 OCT,98.8
Transport,2015 NOV,98.2
Transport,2015 DEC,100
Transport,2016 JAN,97.6
Transport,2016 FEB,97.5
Transport,2016 MAR,99.1
Transport,2016 APR,99
Transport,2016 MAY,99.9
Transport,2016 JUN,100.9
Transport,2016 JUL,102.5
Transport,2016 AUG,103.3
Transport,2016 SEP,101.1
Transport,2016 OCT,101.1
Transport,2016 NOV,100.8
Transport,2016 DEC,103.6
Transport,2017 JAN,102.8
Transport,2017 FEB,104
Transport,2017 MAR,103.5
Transport,2017 APR,105.1
Transport,2017 MAY,104.3
Transport,2017 JUN,104.4
Transport,2017 JUL,105.5
Transport,2017 AUG,106.5
Transport,2017 SEP,105.1
Transport,2017 OCT,104.9
Transport,2017 NOV,105
Transport,2017 DEC,107.4
Transport,2018 JAN,106.2
Transport,2018 FEB,106.8
Transport,2018 MAR,106.5
Transport,2018 APR,107.5
Transport,2018 MAY,109.2
Transport,2018 JUN,110
Transport,2018 JUL,111.5
Transport,2018 AUG,112.9
Transport,2018 SEP,110.9
Transport,2018 OCT,110.5
Transport,2018 NOV,110.1
Transport,2018 DEC,110.9
Transport,2019 JAN,109.5
Transport,2019 FEB,110
Transport,2019 MAR,109.9
Transport,2019 APR,112.4
Transport,2019 MAY,112.1
Transport,2019 JUN,112.5
Transport,2019 JUL,112.9
Transport,2019 AUG,114.4
Transport,2019 SEP,111.5
Transport,2019 OCT,111.3
Transport,2019 NOV,111
Transport,2019 DEC,111.7
Transport,2020 JAN,111.5
Transport,2020 FEB,112
Transport,2020 MAR,111.4
Transport,2020 APR,111.4
Transport,2020 MAY,110.3
Transport,2020 JUN,110.8
Transport,2020 JUL,112.3
Transport,2020 AUG,113.5
Transport,2020 SEP,112.7
Transport,2020 OCT,112.7
Transport,2020 NOV,112.1
Transport,2020 DEC,113.8
Transport,2021 JAN,114
Transport,2021 FEB,114.9
Transport,2021 MAR,115.7
Transport,2021 APR,117
Transport,2021 MAY,117.4
Transport,2021 JUN,119
Transport,2021 JUL,121.2
Transport,2021 AUG,122.7
Transport,2021 SEP,122.2
Transport,2021 OCT,124
Transport,2021 NOV,126.2
Transport,2021 DEC,127.6
Transport,2022 JAN,127.2
Transport,2022 FEB,128.4
Transport,2022 MAR,131.5
Transport,2022 APR,133
Transport,2022 MAY,133.9
Transport,2022 JUN,137
Transport,2022 JUL,139.5
Transport,2022 AUG,137.8
Transport,2022 SEP,135.5
Transport,2022 OCT,135.6
Transport,2022 NOV,135.7
Transport,2022 DEC,136.5
Transport,2023 JAN,131.5
Transport,2023 FEB,132.4
Transport,2023 MAR,132.8
Transport,2023 APR,135.2
Transport,2023 MAY,135.6
Transport,2023 JUN,134.7
Transport,2023 JUL,136.5
Transport,2023 AUG,136.8
Transport,2023 SEP,136.5
Transport,2023 OCT,136.2
Transport,2023 NOV,133.9
Transport,2023 DEC,134.6
Transport,2024 JAN,130.9
Transport,2024 FEB,131.9
Transport,2024 MAR,132.7
Transport,2024 APR,135
Transport,2024 MAY,136
Transport,2024 JUN,135.7
Transport,2024 JUL,136.7
Transport,2024 AUG,138.4
Transport,2024 SEP,133.3
Transport,2024 OCT,133.5
Transport,2024 NOV,132.4
Services,1988 JAN,35.3
Services,1988 FEB,35.4
Services,1988 MAR,35.6
Services,1988 APR,36.2
Services,1988 MAY,36.4
Services,1988 JUN,36.5
Services,1988 JUL,36.6
Services,1988 AUG,36.9
Services,1988 SEP,37.1
Services,1988 OCT,37.4
Services,1988 NOV,37.7
Services,1988 DEC,37.7
Services,1989 JAN,38
Services,1989 FEB,38.2
Services,1989 MAR,38.4
Services,1989 APR,38.6
Services,1989 MAY,39
Services,1989 JUN,39.1
Services,1989 JUL,39.2
Services,1989 AUG,39.4
Services,1989 SEP,39.7
Services,1989 OCT,40
Services,1989 NOV,40.2
Services,1989 DEC,40.3
Services,1990 JAN,40.6
Services,1990 FEB,41
Services,1990 MAR,41.1
Services,1990 APR,42.6
Services,1990 MAY,43.2
Services,1990 JUN,43.3
Services,1990 JUL,43.6
Services,1990 AUG,43.8
Services,1990 SEP,44.2
Services,1990 OCT,44.6
Services,1990 NOV,45
Services,1990 DEC,45.2
Services,1991 JAN,45.5
Services,1991 FEB,45.6
Services,1991 MAR,45.9
Services,1991 APR,46.5
Services,1991 MAY,46.8
Services,1991 JUN,47
Services,1991 JUL,47.1
Services,1991 AUG,47.7
Services,1991 SEP,47.9
Services,1991 OCT,48.2
Services,1991 NOV,48.3
Services,1991 DEC,48.4
Services,1992 JAN,48.6
Services,1992 FEB,48.8
Services,1992 MAR,48.8
Services,1992 APR,49.7
Services,1992 MAY,50.1
Services,1992 JUN,50.2
Services,1992 JUL,50.4
Services,1992 AUG,50.5
Services,1992 SEP,50.7
Services,1992 OCT,50.8
Services,1992 NOV,50.9
Services,1992 DEC,51
Services,1993 JAN,51.2
Services,1993 FEB,51.4
Services,1993 MAR,51.5
Services,1993 APR,51.8
Services,1993 MAY,51.8
Services,1993 JUN,51.9
Services,1993 JUL,52
Services,1993 AUG,52.2
Services,1993 SEP,52.3
Services,1993 OCT,52.5
Services,1993 NOV,52.5
Services,1993 DEC,52.7
Services,1994 JAN,52.9
Services,1994 FEB,53.1
Services,1994 MAR,53.1
Services,1994 APR,53.5
Services,1994 MAY,53.6
Services,1994 JUN,53.6
Services,1994 JUL,53.6
Services,1994 AUG,53.8
Services,1994 SEP,54
Services,1994 OCT,54
Services,1994 NOV,54.1
Services,1994 DEC,54.2
Services,1995 JAN,54.3
Services,1995 FEB,54.4
Services,1995 MAR,54.5
Services,1995 APR,55
Services,1995 MAY,55.2
Services,1995 JUN,55.3
Services,1995 JUL,55.4
Services,1995 AUG,55.5
Services,1995 SEP,55.7
Services,1995 OCT,55.8
Services,1995 NOV,55.9
Services,1995 DEC,56.1
Services,1996 JAN,56.3
Services,1996 FEB,56.4
Services,1996 MAR,56.5
Services,1996 APR,56.9
Services,1996 MAY,57.3
Services,1996 JUN,57.4
Services,1996 JUL,57.5
Services,1996 AUG,57.7
Services,1996 SEP,57.8
Services,1996 OCT,58
Services,1996 NOV,58.2
Services,1996 DEC,58.3
Services,1997 JAN,58.5
Services,1997 FEB,58.6
Services,1997 MAR,58.6
Services,1997 APR,59.1
Services,1997 MAY,59.4
Services,1997 JUN,59.5
Services,1997 JUL,59.6
Services,1997 AUG,59.8
Services,1997 SEP,59.9
Services,1997 OCT,60.1
Services,1997 NOV,60.1
Services,1997 DEC,60.3
Services,1998 JAN,60.4
Services,1998 FEB,60.5
Services,1998 MAR,60.6
Services,1998 APR,61.2
Services,1998 MAY,61.4
Services,1998 JUN,61.4
Services,1998 JUL,61.6
Services,1998 AUG,61.7
Services,1998 SEP,61.9
Services,1998 OCT,62
Services,1998 NOV,62.1
Services,1998 DEC,62.3
Services,1999 JAN,62.5
Services,1999 FEB,62.7
Services,1999 MAR,62.8
Services,1999 APR,63.3
Services,1999 MAY,63.4
Services,1999 JUN,63.5
Services,1999 JUL,63.6
Services,1999 AUG,63.7
Services,1999 SEP,63.8
Services,1999 OCT,63.9
Services,1999 NOV,64
Services,1999 DEC,64.2
Services,2000 JAN,64.4
Services,2000 FEB,64.5
Services,2000 MAR,64.5
Services,2000 APR,64.9
Services,2000 MAY,65.2
Services,2000 JUN,65.3
Services,2000 JUL,65.4
Services,2000 AUG,65.6
Services,2000 SEP,65.8
Services,2000 OCT,66
Services,2000 NOV,66.1
Services,2000 DEC,66.2
Services,2001 JAN,66.4
Services,2001 FEB,66.5
Services,2001 MAR,66.6
Services,2001 APR,67.3
Services,2001 MAY,67.6
Services,2001 JUN,67.7
Services,2001 JUL,67.9
Services,2001 AUG,68.2
Services,2001 SEP,68.2
Services,2001 OCT,68.3
Services,2001 NOV,68.3
Services,2001 DEC,68.5
Services,2002 JAN,68.7
Services,2002 FEB,68.8
Services,2002 MAR,68.9
Services,2002 APR,69.7
Services,2002 MAY,70
Services,2002 JUN,70.2
Services,2002 JUL,70.4
Services,2002 AUG,70.6
Services,2002 SEP,70.5
Services,2002 OCT,70.8
Services,2002 NOV,70.7
Services,2002 DEC,71.1
Services,2003 JAN,71
Services,2003 FEB,71.1
Services,2003 MAR,71.3
Services,2003 APR,72
Services,2003 MAY,72
Services,2003 JUN,72
Services,2003 JUL,72.4
Services,2003 AUG,72.4
Services,2003 SEP,72.3
Services,2003 OCT,72.5
Services,2003 NOV,72.5
Services,2003 DEC,72.8
Services,2004 JAN,72.8
Services,2004 FEB,73
Services,2004 MAR,73.1
Services,2004 APR,73.6
Services,2004 MAY,73.8
Services,2004 JUN,73.9
Services,2004 JUL,74.3
Services,2004 AUG,74.4
Services,2004 SEP,74.2
Services,2004 OCT,74.5
Services,2004 NOV,74.6
Services,2004 DEC,75
Services,2005 JAN,75.1
Services,2005 FEB,75.1
Services,2005 MAR,75.3
Services,2005 APR,75.8
Services,2005 MAY,76.1
Services,2005 JUN,76.2
Services,2005 JUL,76.8
Services,2005 AUG,77
Services,2005 SEP,76.9
Services,2005 OCT,77.1
Services,2005 NOV,77
Services,2005 DEC,77.4
Services,2006 JAN,77.6
Services,2006 FEB,77.7
Services,2006 MAR,77.8
Services,2006 APR,78.5
Services,2006 MAY,78.5
Services,2006 JUN,78.7
Services,2006 JUL,79.1
Services,2006 AUG,79.2
Services,2006 SEP,79.2
Services,2006 OCT,79.6
Services,2006 NOV,79.7
Services,2006 DEC,80
Services,2007 JAN,80
Services,2007 FEB,80.2
Services,2007 MAR,80.3
Services,2007 APR,80.8
Services,2007 MAY,81.1
Services,2007 JUN,81.3
Services,2007 JUL,81.7
Services,2007 AUG,82
Services,2007 SEP,81.7
Services,2007 OCT,82.1
Services,2007 NOV,82.1
Services,2007 DEC,82.5
Services,2008 JAN,82.6
Services,2008 FEB,82.7
Services,2008 MAR,82.9
Services,2008 APR,83.6
Services,2008 MAY,83.9
Services,2008 JUN,84.1
Services,2008 JUL,84.7
Services,2008 AUG,85.1
Services,2008 SEP,84.9
Services,2008 OCT,85.2
Services,2008 NOV,85.3
Services,2008 DEC,85.8
Services,2009 JAN,85.6
Services,2009 FEB,85.7
Services,2009 MAR,85.7
Services,2009 APR,86.2
Services,2009 MAY,86.3
Services,2009 JUN,86.3
Services,2009 JUL,86.7
Services,2009 AUG,86.9
Services,2009 SEP,86.5
Services,2009 OCT,86.5
Services,2009 NOV,86.5
Services,2009 DEC,86.9
Services,2010 JAN,86.9
Services,2010 FEB,87
Services,2010 MAR,87.2
Services,2010 APR,87.6
Services,2010 MAY,87.8
Services,2010 JUN,88.1
Services,2010 JUL,88.4
Services,2010 AUG,88.9
Services,2010 SEP,88.4
Services,2010 OCT,88.7
Services,2010 NOV,88.6
Services,2010 DEC,89.3
Services,2011 JAN,89.5
Services,2011 FEB,89.7
Services,2011 MAR,89.9
Services,2011 APR,90.8
Services,2011 MAY,90.7
Services,2011 JUN,91
Services,2011 JUL,91.4
Services,2011 AUG,91.7
Services,2011 SEP,91.5
Services,2011 OCT,91.6
Services,2011 NOV,91.5
Services,2011 DEC,92.2
Services,2012 JAN,92.1
Services,2012 FEB,92.2
Services,2012 MAR,92.3
Services,2012 APR,93
Services,2012 MAY,93.2
Services,2012 JUN,93.4
Services,2012 JUL,93.9
Services,2012 AUG,94.1
Services,2012 SEP,93.9
Services,2012 OCT,94.4
Services,2012 NOV,94.5
Services,2012 DEC,94.8
Services,2013 JAN,94.7
Services,2013 FEB,94.9
Services,2013 MAR,95.1
Services,2013 APR,95.4
Services,2013 MAY,95.8
Services,2013 JUN,95.8
Services,2013 JUL,96.2
Services,2013 AUG,96.4
Services,2013 SEP,96.3
Services,2013 OCT,96.5
Services,2013 NOV,96.5
Services,2013 DEC,96.7
Services,2014 JAN,96.6
Services,2014 FEB,96.8
Services,2014 MAR,96.9
Services,2014 APR,97.6
Services,2014 MAY,97.6
Services,2014 JUN,97.8
Services,2014 JUL,98.3
Services,2014 AUG,98.6
Services,2014 SEP,98.3
Services,2014 OCT,98.6
Services,2014 NOV,98.5
Services,2014 DEC,98.8
Services,2015 JAN,98.7
Services,2015 FEB,98.9
Services,2015 MAR,99
Services,2015 APR,99.5
Services,2015 MAY,99.7
Services,2015 JUN,99.9
Services,2015 JUL,100.4
Services,2015 AUG,100.7
Services,2015 SEP,100.5
Services,2015 OCT,100.6
Services,2015 NOV,100.7
Services,2015 DEC,101.3
Services,2016 JAN,100.9
Services,2016 FEB,101.1
Services,2016 MAR,101.6
Services,2016 APR,101.9
Services,2016 MAY,102.3
Services,2016 JUN,102.6
Services,2016 JUL,103.1
Services,2016 AUG,103.4
Services,2016 SEP,103.1
Services,2016 OCT,103.1
Services,2016 NOV,103.1
Services,2016 DEC,103.8
Services,2017 JAN,103.4
Services,2017 FEB,103.8
Services,2017 MAR,103.8
Services,2017 APR,104.8
Services,2017 MAY,104.9
Services,2017 JUN,105.1
Services,2017 JUL,105.6
Services,2017 AUG,106
Services,2017 SEP,105.7
Services,2017 OCT,105.6
Services,2017 NOV,105.6
Services,2017 DEC,106.1
Services,2018 JAN,105.8
Services,2018 FEB,106
Services,2018 MAR,106.1
Services,2018 APR,106.8
Services,2018 MAY,107.1
Services,2018 JUN,107.3
Services,2018 JUL,107.7
Services,2018 AUG,108.3
Services,2018 SEP,107.9
Services,2018 OCT,107.8
Services,2018 NOV,107.9
Services,2018 DEC,108.4
Services,2019 JAN,108.1
Services,2019 FEB,108.3
Services,2019 MAR,108.4
Services,2019 APR,109.4
Services,2019 MAY,109.5
Services,2019 JUN,109.7
Services,2019 JUL,110.1
Services,2019 AUG,110.4
Services,2019 SEP,110.2
Services,2019 OCT,110.3
Services,2019 NOV,110.3
Services,2019 DEC,110.5
Services,2020 JAN,110.4
Services,2020 FEB,110.7
Services,2020 MAR,110.8
Services,2020 APR,111.5
Services,2020 MAY,111.5
Services,2020 JUN,111.6
Services,2020 JUL,112.2
Services,2020 AUG,111.5
Services,2020 SEP,111.9
Services,2020 OCT,111.9
Services,2020 NOV,111.9
Services,2020 DEC,112.2
Services,2021 JAN,112.3
Services,2021 FEB,112.5
Services,2021 MAR,112.6
Services,2021 APR,113.3
Services,2021 MAY,113.6
Services,2021 JUN,113.9
Services,2021 JUL,114.2
Services,2021 AUG,114.6
Services,2021 SEP,114.6
Services,2021 OCT,115.1
Services,2021 NOV,115.3
Services,2021 DEC,115.7
Services,2022 JAN,115.8
Services,2022 FEB,116.1
Services,2022 MAR,116.7
Services,2022 APR,118
Services,2022 MAY,118.5
Services,2022 JUN,119.1
Services,2022 JUL,119.8
Services,2022 AUG,120.4
Services,2022 SEP,120.7
Services,2022 OCT,121.3
Services,2022 NOV,121.6
Services,2022 DEC,122.4
Services,2023 JAN,121.8
Services,2023 FEB,122.7
Services,2023 MAR,123.4
Services,2023 APR,125.1
Services,2023 MAY,126
Services,2023 JUN,126.6
Services,2023 JUL,127.5
Services,2023 AUG,127.8
Services,2023 SEP,128.2
Services,2023 OCT,128.8
Services,2023 NOV,128.8
Services,2023 DEC,129.7
Services,2024 JAN,129.2
Services,2024 FEB,130
Services,2024 MAR,130.8
Services,2024 APR,132.6
Services,2024 MAY,133.4
Services,2024 JUN,134.1
Services,2024 JUL,134.8
Services,2024 AUG,135.4
Services,2024 SEP,135.4
Services,2024 OCT,136
Services,2024 NOV,136.2
Health,1988 JAN,37.6
Health,1988 FEB,37.7
Health,1988 MAR,38.2
Health,1988 APR,38.4
Health,1988 MAY,38.5
Health,1988 JUN,38.6
Health,1988 JUL,38.7
Health,1988 AUG,38.9
Health,1988 SEP,39
Health,1988 OCT,39.3
Health,1988 NOV,39.5
Health,1988 DEC,39.5
Health,1989 JAN,40.4
Health,1989 FEB,40.7
Health,1989 MAR,40.7
Health,1989 APR,41.3
Health,1989 MAY,41.6
Health,1989 JUN,41.9
Health,1989 JUL,42
Health,1989 AUG,42.3
Health,1989 SEP,42.3
Health,1989 OCT,42.5
Health,1989 NOV,42.6
Health,1989 DEC,42.6
Health,1990 JAN,43.7
Health,1990 FEB,43.7
Health,1990 MAR,44.2
Health,1990 APR,44.6
Health,1990 MAY,44.8
Health,1990 JUN,45
Health,1990 JUL,45.4
Health,1990 AUG,45.7
Health,1990 SEP,46.4
Health,1990 OCT,46.7
Health,1990 NOV,46.9
Health,1990 DEC,47
Health,1991 JAN,47.4
Health,1991 FEB,47.5
Health,1991 MAR,47.8
Health,1991 APR,49.3
Health,1991 MAY,49.7
Health,1991 JUN,50
Health,1991 JUL,50.3
Health,1991 AUG,50.9
Health,1991 SEP,51.1
Health,1991 OCT,51.5
Health,1991 NOV,51.6
Health,1991 DEC,51.7
Health,1992 JAN,51.6
Health,1992 FEB,51.8
Health,1992 MAR,52.3
Health,1992 APR,52.9
Health,1992 MAY,53.1
Health,1992 JUN,53.3
Health,1992 JUL,53.7
Health,1992 AUG,53.9
Health,1992 SEP,54
Health,1992 OCT,54.1
Health,1992 NOV,54.4
Health,1992 DEC,54.5
Health,1993 JAN,54.6
Health,1993 FEB,54.6
Health,1993 MAR,54.8
Health,1993 APR,55.4
Health,1993 MAY,54.3
Health,1993 JUN,52.7
Health,1993 JUL,52.4
Health,1993 AUG,52.7
Health,1993 SEP,52.8
Health,1993 OCT,52.7
Health,1993 NOV,55.4
Health,1993 DEC,55.2
Health,1994 JAN,52.9
Health,1994 FEB,55.4
Health,1994 MAR,53
Health,1994 APR,53.5
Health,1994 MAY,56.4
Health,1994 JUN,54.3
Health,1994 JUL,54.2
Health,1994 AUG,56.3
Health,1994 SEP,56
Health,1994 OCT,54.6
Health,1994 NOV,54.3
Health,1994 DEC,55.6
Health,1995 JAN,54.4
Health,1995 FEB,53.8
Health,1995 MAR,55.4
Health,1995 APR,55.2
Health,1995 MAY,55.7
Health,1995 JUN,55.2
Health,1995 JUL,55.4
Health,1995 AUG,55.4
Health,1995 SEP,56.5
Health,1995 OCT,55.9
Health,1995 NOV,55.9
Health,1995 DEC,56.2
Health,1996 JAN,56.6
Health,1996 FEB,56.8
Health,1996 MAR,57.3
Health,1996 APR,58
Health,1996 MAY,57.8
Health,1996 JUN,58
Health,1996 JUL,58
